ID	Concept	Doculect	Value
4466	rain	B204_Ndambomo_Li	mbula
4467	road	B204_Ndambomo_Li	ʒelɛ
4468	root	B204_Ndambomo_Li	ka
4469	salt	B204_Ndambomo_Li	makempɛ
4470	sand	B204_Ndambomo_Li	likɛʒɛ
4471	see	B204_Ndambomo_Li	u-ɲɛn-ɛ
4472	send	B204_Ndambomo_Li	u-lɛk-ɛ
4473	shame	B204_Ndambomo_Li	ʃɔni
4474	sing	B204_Ndambomo_Li	u-tal-ɛ
4475	skin	B204_Ndambomo_Li	kontɛ
4476	sky	B204_Ndambomo_Li	lobɛ
4477	sleep	B204_Ndambomo_Li	lɔ
4478	smoke	B204_Ndambomo_Li	yaliki
4479	snake	B204_Ndambomo_Li	ɲɔ
4480	spear	B204_Ndambomo_Li	likɔ
4481	steal	B204_Ndambomo_Li	?
4482	stone	B204_Ndambomo_Li	likɔku
4483	sun	B204_Ndambomo_Li	yooʒɛ
4484	tail	B204_Ndambomo_Li	kontɛ
4485	ten	B204_Ndambomo_Li	dʒomu
4486	three	B204_Ndambomo_Li	bilalɛ
4487	tongue	B204_Ndambomo_Li	lelemi
4488	tooth	B204_Ndambomo_Li	liʃoŋɛ
4489	tree	B204_Ndambomo_Li	yedʒi
4490	two	B204_Ndambomo_Li	biba
4491	urine	B204_Ndambomo_Li	miʒali
4492	village	B204_Ndambomo_Li	kodʒi
4493	vomit	B204_Ndambomo_Li	u-low-ɛ
4494	walk	B204_Ndambomo_Li	u-lant-ɛ
4495	war	B204_Ndambomo_Li	libadʒi
4496	water	B204_Ndambomo_Li	maŋgu
4497	wind	B204_Ndambomo_Li	lipɛɛpɛ
4498	woman	B204_Ndambomo_Li	umwadʒi
4499	dew	B204_Ndambomo_Li	muʒuʒu
4500	iron	B204_Ndambomo_Li	kɛ
4501	animal	C104_Aka	ɲàmà
4502	arm	C104_Aka	bɔ́
4503	ashes	C104_Aka	sùvé
4504	bark	C104_Aka	kókó
4505	bed	C104_Aka	tàngé
4506	belly	C104_Aka	ɛ̀ì
4507	big	C104_Aka	làí
4508	bird	C104_Aka	ɲɔ̀dí
4509	bite	C104_Aka	bònz-
4510	blood	C104_Aka	àndá
4511	bone	C104_Aka	kúà
4512	breast	C104_Aka	bɛlɛ́
4513	burn	C104_Aka	sél-
4514	child	C104_Aka	ánà
4515	cloud	C104_Aka	kùtú
4516	come	C104_Aka	yè-
4517	count	C104_Aka	táng-
4518	die	C104_Aka	wá
4519	dog	C104_Aka	mbóándé
4520	drink	C104_Aka	nú
4521	ear	C104_Aka	lóè
4522	eat	C104_Aka	dì-
4523	egg	C104_Aka	kɛ́í
4524	elephant	C104_Aka	ɔ́bɔ́
4525	eye	C104_Aka	ísɔ̀
4526	face	C104_Aka	bòsò
4527	fall	C104_Aka	kú-
4528	fat, oil	C104_Aka	bò-àdí
4529	feather	C104_Aka	sálá
4530	fingernail	C104_Aka	tùkù
4531	fire	C104_Aka	mu-íá
4532	fire-wood	C104_Aka	múíá
4533	fish	C104_Aka	súè
4534	five	C104_Aka	tánò
4535	fly	C104_Aka	pùmb-
4536	four	C104_Aka	á-ná
4537	give	C104_Aka	kì-
4538	goat	C104_Aka	bɛ́lɛ́
4539	ground, soil	C104_Aka	vàsé
4540	hair	C104_Aka	sùèí
4541	head	C104_Aka	sókò
4542	hear	C104_Aka	ká-
4543	heart	C104_Aka	lémà
4544	horn	C104_Aka	sébá
4545	house	C104_Aka	bɔ́kɔ̀
4546	hunger	C104_Aka	nz̀a
4547	intestine	C104_Aka	kàtò
4548	kill	C104_Aka	lá-
4549	knee	C104_Aka	bɔ́ngɔ́
4550	knife	C104_Aka	báká
4551	know	C104_Aka	pí-
4552	leaf	C104_Aka	ángɔ̀
4553	leg	C104_Aka	kò
4554	liver	C104_Aka	bàè
4555	louse	C104_Aka	sìdì
4556	man	C104_Aka	tò
4557	moon	C104_Aka	sóngé
4558	mouth	C104_Aka	nùà
4559	name	C104_Aka	ínà
4560	navel	C104_Aka	ɛ̀sɛ́
4561	neck	C104_Aka	kíngó
4562	night	C104_Aka	bùtú
4563	nose	C104_Aka	míɔ̀
4564	one	C104_Aka	é-mɔ̀tí
4565	person	C104_Aka	tò
4566	rain	C104_Aka	mbúá
4567	road	C104_Aka	ndíá
4568	root	C104_Aka	ngìlì
4569	salt	C104_Aka	kúá
4570	sand	C104_Aka	kɛ́nzɛ́
4571	see	C104_Aka	tá-
4572	send	C104_Aka	tím-
4573	shame	C104_Aka	sɔ́nì
4574	sing	C104_Aka	lémb
4575	skin	C104_Aka	kátá
4576	sky	C104_Aka	nzàmbé
4577	sleep	C104_Aka	tɔ̀ngì
4578	smoke	C104_Aka	mú-è
4579	snake	C104_Aka	nzɔ
4580	spear	C104_Aka	kɔ̀ngɔ́
4581	steal	C104_Aka	yíb-
4582	stone	C104_Aka	bùè
4583	sun	C104_Aka	ísé
4584	tail	C104_Aka	mbàngú
4585	ten	C104_Aka	kámɔ́
4586	three	C104_Aka	sátò
4587	tongue	C104_Aka	lémè
4588	tooth	C104_Aka	ínò
4589	tree	C104_Aka	lé
4590	two	C104_Aka	báé
4591	urine	C104_Aka	biɲɛ̀
4592	village	C104_Aka	mbókà
4593	vomit	C104_Aka	ló-
4594	walk	C104_Aka	támbol
4595	war	C104_Aka	bìtá
4596	water	C104_Aka	máì
4597	wind	C104_Aka	vúngá
4598	woman	C104_Aka	mo-étò
4599	dew	C104_Aka	àká
4600	iron	C104_Aka	tálè
4601	animal	C141_Bonyala	ɲama
4602	arm	C141_Bonyala	ɛbɔ́ɔ
4603	ashes	C141_Bonyala	pusúu
4604	bark	C141_Bonyala	epa
4605	bed	C141_Bonyala	obéé
4606	belly	C141_Bonyala	mwɛ
4607	big	C141_Bonyala	ɔnɛ́
4608	bird	C141_Bonyala	ɲɔsí
4609	bite	C141_Bonyala	ibara
4610	blood	C141_Bonyala	ãlóngó
4611	bone	C141_Bonyala	lekúa
4612	breast	C141_Bonyala	ibɛ́
4613	burn	C141_Bonyala	itumba
4614	child	C141_Bonyala	mwána
4615	cloud	C141_Bonyala	ejí
4616	come	C141_Bonyala	ijaa
4617	count	C141_Bonyala	ɔcɛ́ɛ
4618	die	C141_Bonyala	owá
4619	dog	C141_Bonyala	mbwándé
4620	drink	C141_Bonyala	iɲwá
4621	ear	C141_Bonyala	itwé
4622	eat	C141_Bonyala	idzá
4623	egg	C141_Bonyala	ikjɛ́
4624	elephant	C141_Bonyala	ndzɔu
4625	eye	C141_Bonyala	dísi
4626	face	C141_Bonyala	eléngé
4627	fall	C141_Bonyala	ibwa
4628	fat, oil	C141_Bonyala	ãwúra
4629	feather	C141_Bonyala	lesá
4630	fingernail	C141_Bonyala	lɛndzɔ́ndzi
4631	fire	C141_Bonyala	míɲá
4632	fire-wood	C141_Bonyala	lekóɲi
4633	fish	C141_Bonyala	swé
4634	five	C141_Bonyala	átááni
4635	fly	C141_Bonyala	ohumba
4636	four	C141_Bonyala	ána
4637	give	C141_Bonyala	ɔpɛ́ɛ
4638	goat	C141_Bonyala	jɛ́jɛ
4639	ground, soil	C141_Bonyala	sé
4640	hair	C141_Bonyala	leswé
4641	head	C141_Bonyala	ibo
4642	hear	C141_Bonyala	owóa
4643	heart	C141_Bonyala	ɔ̃téma
4644	horn	C141_Bonyala	icɛ́mbɛ
4645	house	C141_Bonyala	ndái
4646	hunger	C141_Bonyala	ndza
4647	intestine	C141_Bonyala	ɔ̃cɔβɔ́
4648	kill	C141_Bonyala	oboma
4649	knee	C141_Bonyala	ingɔ́ɔrɔ
4650	knife	C141_Bonyala	ibáá
4651	know	C141_Bonyala	ijéwa
4652	leaf	C141_Bonyala	lekási
4653	leg	C141_Bonyala	eko
4654	liver	C141_Bonyala	iba
4655	louse	C141_Bonyala	ndziá
4656	man	C141_Bonyala	ibaa
4657	moon	C141_Bonyala	sándzá
4658	mouth	C141_Bonyala	ɔ̃nɔɔ
4659	name	C141_Bonyala	kómbó
4660	navel	C141_Bonyala	itɔngí
4661	neck	C141_Bonyala	kíngí
4662	night	C141_Bonyala	kwéle
4663	nose	C141_Bonyala	pembá
4664	one	C141_Bonyala	ɔ̃hɔ́ɔ
4665	person	C141_Bonyala	moro
4666	rain	C141_Bonyala	mbúá
4667	road	C141_Bonyala	ndziá
4668	root	C141_Bonyala	ɔ̃kangá
4669	salt	C141_Bonyala	ɔ̃kwá
4670	sand	C141_Bonyala	cambé
4671	see	C141_Bonyala	otáa
4672	send	C141_Bonyala	otínda
4673	shame	C141_Bonyala	sɔ́ni
4674	sing	C141_Bonyala	ijémba
4675	skin	C141_Bonyala	ekóró
4676	sky	C141_Bonyala	ikó
4677	sleep	C141_Bonyala	jilí
4678	smoke	C141_Bonyala	ndzúmbɛ́lɛ́
4679	snake	C141_Bonyala	ndzɔ́
4680	spear	C141_Bonyala	ikɔngɔ́
4681	steal	C141_Bonyala	ojúa
4682	stone	C141_Bonyala	pámi
4683	sun	C141_Bonyala	mwésé
4684	tail	C141_Bonyala	munga
4685	ten	C141_Bonyala	dzómi
4686	three	C141_Bonyala	ásáre
4687	tongue	C141_Bonyala	lelémi
4688	tooth	C141_Bonyala	dína
4689	tree	C141_Bonyala	mweré
4690	two	C141_Bonyala	ába
4691	urine	C141_Bonyala	ãndzíɲa
4692	village	C141_Bonyala	mbóa
4693	vomit	C141_Bonyala	ilwa
4694	walk	C141_Bonyala	itámbila
4695	war	C141_Bonyala	etumba
4696	water	C141_Bonyala	máɲi
4697	wind	C141_Bonyala	ɔ̃pɛpɛ
4698	woman	C141_Bonyala	ojíri
4699	dew	C141_Bonyala	maá
4700	iron	C141_Bonyala	ebendé
4701	animal	C21_Ngare	ɲama
4702	arm	C21_Ngare	ɛbɔ́ɣɔ
4703	ashes	C21_Ngare	obvulú
4704	bark	C21_Ngare	epaa
4705	bed	C21_Ngare	ebéri
4706	belly	C21_Ngare	mwɛ
4707	big	C21_Ngare	ɔnɛ́
4708	bird	C21_Ngare	ɲɔsí
4709	bite	C21_Ngare	ikwára
4710	blood	C21_Ngare	alóngó
4711	bone	C21_Ngare	okúa
4712	breast	C21_Ngare	ibɛ́ɛ
4713	burn	C21_Ngare	itumba
4714	child	C21_Ngare	mwána
4715	cloud	C21_Ngare	ibongi
4716	come	C21_Ngare	ijaɣa
4717	count	C21_Ngare	ibaa
4718	die	C21_Ngare	iwáa
4719	dog	C21_Ngare	mbvándé
4720	drink	C21_Ngare	iɲwáa
4721	ear	C21_Ngare	itué
4722	eat	C21_Ngare	idzáa
4723	egg	C21_Ngare	ikɛ
4724	elephant	C21_Ngare	ndzɔɣi
4725	eye	C21_Ngare	dísi
4726	face	C21_Ngare	eléngé
4727	fall	C21_Ngare	ibva
4728	fat, oil	C21_Ngare	awúra
4729	feather	C21_Ngare	icálá
4730	fingernail	C21_Ngare	indzóɲi
4731	fire	C21_Ngare	míá
4732	fire-wood	C21_Ngare	ekóɲi
4733	fish	C21_Ngare	swé
4734	five	C21_Ngare	ítááni
4735	fly	C21_Ngare	ihumba
4736	four	C21_Ngare	ánaa
4737	give	C21_Ngare	ipɛ́ɛ
4738	goat	C21_Ngare	jɛ́ɣi
4739	ground, soil	C21_Ngare	cɛngɛ
4740	hair	C21_Ngare	isué
4741	head	C21_Ngare	iboó
4742	hear	C21_Ngare	iwóɣa
4743	heart	C21_Ngare	otéma
4744	horn	C21_Ngare	icɛ́mbɛ
4745	house	C21_Ngare	ndáɣe
4746	hunger	C21_Ngare	ndzaa
4747	intestine	C21_Ngare	ɔsɔβɔ́
4748	kill	C21_Ngare	iboma
4749	knee	C21_Ngare	ɛngɔ́rɔ
4750	knife	C21_Ngare	ibáɣá
4751	know	C21_Ngare	ijéβa
4752	leaf	C21_Ngare	ikási
4753	leg	C21_Ngare	ekwo
4754	liver	C21_Ngare	ibaa
4755	louse	C21_Ngare	ndziá
4756	man	C21_Ngare	ibaɣa
4757	moon	C21_Ngare	sándzá
4758	mouth	C21_Ngare	ɔnɔɣɔ
4759	name	C21_Ngare	kómbó
4760	navel	C21_Ngare	ɔtɔngí
4761	neck	C21_Ngare	kíngí
4762	night	C21_Ngare	ɔkwɔ
4763	nose	C21_Ngare	pembá
4764	one	C21_Ngare	ɔhɔɔ́
4765	person	C21_Ngare	moro
4766	rain	C21_Ngare	mbvúá
4767	road	C21_Ngare	ndziá
4768	root	C21_Ngare	okangá
4769	salt	C21_Ngare	okwá
4770	sand	C21_Ngare	dzɔ́lɔ
4771	see	C21_Ngare	ijɛ́nɛ
4772	send	C21_Ngare	itínda
4773	shame	C21_Ngare	sɔ́ni
4774	sing	C21_Ngare	ejémba
4775	skin	C21_Ngare	ekóró
4776	sky	C21_Ngare	ikwó
4777	sleep	C21_Ngare	jilɔ́
4778	smoke	C21_Ngare	ndzúmbúlɛ́
4779	snake	C21_Ngare	ɔsɛmɛ́
4780	spear	C21_Ngare	ikɔngɔ́
4781	steal	C21_Ngare	ijíβa
4782	stone	C21_Ngare	pámi
4783	sun	C21_Ngare	mwésé
4784	tail	C21_Ngare	okondó
4785	ten	C21_Ngare	dzómi
4786	three	C21_Ngare	ásáre
4787	tongue	C21_Ngare	ilémi
4788	tooth	C21_Ngare	dína
4789	tree	C21_Ngare	moré
4790	two	C21_Ngare	ábaa
4791	urine	C21_Ngare	andzíɲɛ
4792	village	C21_Ngare	poɣo
4793	vomit	C21_Ngare	ilóɣa
4794	walk	C21_Ngare	ihémba
4795	war	C21_Ngare	ɔmbɛɣɛ
4796	water	C21_Ngare	máa
4797	wind	C21_Ngare	ɔpɛpɛ
4798	woman	C21_Ngare	ojúru
4799	dew	C21_Ngare	maɣá
4800	iron	C21_Ngare	edunga
4801	animal	C22_Akwa	ɲama
4802	arm	C22_Akwa	ɛbɔ́gɔ
4803	ashes	C22_Akwa	osubíri
4804	bark	C22_Akwa	epa
4805	bed	C22_Akwa	obégé
4806	belly	C22_Akwa	mwɛ
4807	big	C22_Akwa	ɔnɛ́
4808	bird	C22_Akwa	ɲɔsí
4809	bite	C22_Akwa	ebara
4810	blood	C22_Akwa	alóngó
4811	bone	C22_Akwa	ejesé
4812	breast	C22_Akwa	ibɛ́
4813	burn	C22_Akwa	etumba
4814	child	C22_Akwa	mwána
4815	cloud	C22_Akwa	edíbá
4816	come	C22_Akwa	eɲaa
4817	count	C22_Akwa	ehiga
4818	die	C22_Akwa	ewáa
4819	dog	C22_Akwa	mbvándé
4820	drink	C22_Akwa	eɲwáa
4821	ear	C22_Akwa	etúe
4822	eat	C22_Akwa	edzáa
4823	egg	C22_Akwa	ikjɛ
4824	elephant	C22_Akwa	ndzɔgɔ
4825	eye	C22_Akwa	dísu
4826	face	C22_Akwa	mbondzó
4827	fall	C22_Akwa	ekwésa
4828	fat, oil	C22_Akwa	malí
4829	feather	C22_Akwa	lecálá
4830	fingernail	C22_Akwa	ɔngɔ
4831	fire	C22_Akwa	móɲá
4832	fire-wood	C22_Akwa	okóɲi
4833	fish	C22_Akwa	ncú
4834	five	C22_Akwa	atánu
4835	fly	C22_Akwa	ihumbwa
4836	four	C22_Akwa	áni
4837	give	C22_Akwa	ehá
4838	goat	C22_Akwa	jɛ́jɛ
4839	ground, soil	C22_Akwa	cɛngɛ
4840	hair	C22_Akwa	ehú
4841	head	C22_Akwa	murú
4842	hear	C22_Akwa	ebónda
4843	heart	C22_Akwa	otéma
4844	horn	C22_Akwa	lecɛ́mbɔ
4845	house	C22_Akwa	ndágo
4846	hunger	C22_Akwa	ndza
4847	intestine	C22_Akwa	ɔsɔbɔ́
4848	kill	C22_Akwa	eboma
4849	knee	C22_Akwa	ingɔ́gɔrɔ
4850	knife	C22_Akwa	ibágá
4851	know	C22_Akwa	edzegwa
4852	leaf	C22_Akwa	okási
4853	leg	C22_Akwa	eko
4854	liver	C22_Akwa	iba
4855	louse	C22_Akwa	ndziá
4856	man	C22_Akwa	móma
4857	moon	C22_Akwa	sándzá
4858	mouth	C22_Akwa	mwanu
4859	name	C22_Akwa	kómbó
4860	navel	C22_Akwa	ɔtɔngú
4861	neck	C22_Akwa	kíngú
4862	night	C22_Akwa	ɔkɔ
4863	nose	C22_Akwa	mjó
4864	one	C22_Akwa	ɔhɔɔ́
4865	person	C22_Akwa	moro
4866	rain	C22_Akwa	mbvúá
4867	road	C22_Akwa	ndzia
4868	root	C22_Akwa	okangá
4869	salt	C22_Akwa	okwá
4870	sand	C22_Akwa	cambí
4871	see	C22_Akwa	ɛbɔ́ɔ
4872	send	C22_Akwa	etínda
4873	shame	C22_Akwa	sɔ́ni
4874	sing	C22_Akwa	ejémba
4875	skin	C22_Akwa	ekóró
4876	sky	C22_Akwa	ikoó
4877	sleep	C22_Akwa	ngɔlí
4878	smoke	C22_Akwa	ndzúmbɛ́lɛ́
4879	snake	C22_Akwa	ndzɔ́
4880	spear	C22_Akwa	ikɔngɔ́
4881	steal	C22_Akwa	ejíba
4882	stone	C22_Akwa	pámu
4883	sun	C22_Akwa	ikánga
4884	tail	C22_Akwa	ongía
4885	ten	C22_Akwa	dzómi
4886	three	C22_Akwa	ásáro
4887	tongue	C22_Akwa	olému
4888	tooth	C22_Akwa	dína
4889	tree	C22_Akwa	opáná
4890	two	C22_Akwa	ábaa
4891	urine	C22_Akwa	ndzíɲɛ
4892	village	C22_Akwa	mbóga
4893	vomit	C22_Akwa	esugja
4894	walk	C22_Akwa	ehémba
4895	war	C22_Akwa	bidá
4896	water	C22_Akwa	máa
4897	wind	C22_Akwa	engusi
4898	woman	C22_Akwa	mwá
4899	dew	C22_Akwa	magá
4900	iron	C22_Akwa	edunga
4901	animal	C24_Koyo	ɲàmà
4902	arm	C24_Koyo	ɛ̀-bɔ́gɔ̀
4903	ashes	C24_Koyo	ò-búlú
4904	bark	C24_Koyo	è-pà
4905	bed	C24_Koyo	mbérɔ̀
4906	belly	C24_Koyo	ì-húndú
4907	big	C24_Koyo	ɔnɛ́
4908	bird	C24_Koyo	ɲɔ̀sí
4909	bite	C24_Koyo	ì-bàrà
4910	blood	C24_Koyo	i-lóngó
4911	bone	C24_Koyo	lè-kúbè
4912	breast	C24_Koyo	ì-bɛ́ɛ̀
4913	burn	C24_Koyo	itumba
4914	child	C24_Koyo	mw-ánà
4915	cloud	C24_Koyo	ì-líbá
4916	come	C24_Koyo	ì-jàgà
4917	count	C24_Koyo	ì-tsɛ́gɛ̀
4918	die	C24_Koyo	ì-wáà
4919	dog	C24_Koyo	mbwándé
4920	drink	C24_Koyo	ì-ɲwáà
4921	ear	C24_Koyo	ì-twéè
4922	eat	C24_Koyo	ì-ʤ̑áà
4923	egg	C24_Koyo	ì-kjɛ̀ɛ́
4924	elephant	C24_Koyo	nʤ̑ɔ̀gù
4925	eye	C24_Koyo	l-ísù
4926	face	C24_Koyo	è-léŋgé
4927	fall	C24_Koyo	ì-nùŋgwà
4928	fat, oil	C24_Koyo	lè-póŋgì
4929	feather	C24_Koyo	lè-tsálá
4930	fingernail	C24_Koyo	lè-nʤ̑ɔ́nʤ̑ì
4931	fire	C24_Koyo	mj-á
4932	fire-wood	C24_Koyo	lè-kóɲì
4933	fish	C24_Koyo	swé
4934	five	C24_Koyo	í-tánò
4935	fly	C24_Koyo	-hùmbà
4936	four	C24_Koyo	í-nà
4937	give	C24_Koyo	ì-pɛ́ɛ̀
4938	goat	C24_Koyo	mbósì
4939	ground, soil	C24_Koyo	lɛ-tsɛngɛ
4940	hair	C24_Koyo	lè-swèé
4941	head	C24_Koyo	ì-bó
4942	hear	C24_Koyo	ì-wógà
4943	heart	C24_Koyo	ò-témà
4944	horn	C24_Koyo	tsɛ́mbɔ̀
4945	house	C24_Koyo	ndágò
4946	hunger	C24_Koyo	nʤ̑à
4947	intestine	C24_Koyo	ɔ̀-sɔ̀bɔ́
4948	kill	C24_Koyo	ì-bòmà
4949	knee	C24_Koyo	ì-ŋgɔ́gɔ̀rɔ̀
4950	knife	C24_Koyo	ì-bágá
4951	know	C24_Koyo	ì-jébà
4952	leaf	C24_Koyo	lè-kásì
4953	leg	C24_Koyo	ɔ̀-mbɔ́ndɔ́
4954	liver	C24_Koyo	ì-bà
4955	louse	C24_Koyo	tsìjá
4956	man	C24_Koyo	ibaɣa
4957	moon	C24_Koyo	tswéŋgé
4958	mouth	C24_Koyo	ɔ̀-nɔ̀gɔ̀
4959	name	C24_Koyo	kómbó
4960	navel	C24_Koyo	ɔ̀-tɔ̀ŋgú
4961	neck	C24_Koyo	kíŋgú
4962	night	C24_Koyo	ɔ̀-kɔ̀
4963	nose	C24_Koyo	pèmbá
4964	one	C24_Koyo	ɔ̀-hɔ̀gɔ́
4965	person	C24_Koyo	moro
4966	rain	C24_Koyo	mbwá
4967	road	C24_Koyo	n-dziyá
4968	root	C24_Koyo	ò-kàŋgá
4969	salt	C24_Koyo	ò-kwá
4970	sand	C24_Koyo	ɔ̀-nʤ̑ɔ́ɔ̀
4971	see	C24_Koyo	ì-táà
4972	send	C24_Koyo	ì-tíndà
4973	shame	C24_Koyo	sɔ́nì
4974	sing	C24_Koyo	ì-jémbà
4975	skin	C24_Koyo	è-kóró
4976	sky	C24_Koyo	ì-kòó
4977	sleep	C24_Koyo	tùá
4978	smoke	C24_Koyo	nʤ̑úmbɛ́lɛ́
4979	snake	C24_Koyo	nʤ̑ɔ́
4980	spear	C24_Koyo	ì-kɔ̀ŋgɔ́
4981	steal	C24_Koyo	ì-jíbà
4982	stone	C24_Koyo	ì-kɛ́ɛ̀
4983	sun	C24_Koyo	ì-káŋgà
4984	tail	C24_Koyo	okondó
4985	ten	C24_Koyo	ʤ̑ómù
4986	three	C24_Koyo	tsárò
4987	tongue	C24_Koyo	lè-lémù
4988	tooth	C24_Koyo	l-ínà
4989	tree	C24_Koyo	ì-búà
4990	two	C24_Koyo	í-bàá
4991	urine	C24_Koyo	ì-nʤ̑íɲɛ̀
4992	village	C24_Koyo	mbógà
4993	vomit	C24_Koyo	ì-lwáà
4994	walk	C24_Koyo	i-hémba
4995	war	C24_Koyo	bìrá
4996	water	C24_Koyo	máà
4997	wind	C24_Koyo	è-pùbá
4998	woman	C24_Koyo	o-yúru
4999	dew	C24_Koyo	m-agá
5000	iron	C24_Koyo	elunga
5001	animal	C25A_Bunji	ɲama
5002	arm	C25A_Bunji	ɛbɔ́ɔ
5003	ashes	C25A_Bunji	obvulú
5004	bark	C25A_Bunji	ɛpaa
5005	bed	C25A_Bunji	obéé
5006	belly	C25A_Bunji	ifúndú
5007	big	C25A_Bunji	ɔnɛ́
5008	bird	C25A_Bunji	ɲɔsí
5009	bite	C25A_Bunji	ibala
5010	blood	C25A_Bunji	alóngó
5011	bone	C25A_Bunji	eβesé
5012	breast	C25A_Bunji	ibɛ́ɛ
5013	burn	C25A_Bunji	itumba
5014	child	C25A_Bunji	mwána
5015	cloud	C25A_Bunji	ejíílá
5016	come	C25A_Bunji	ijaa
5017	count	C25A_Bunji	ibaa
5018	die	C25A_Bunji	iwáa
5019	dog	C25A_Bunji	mbvándé
5020	drink	C25A_Bunji	iɲwáa
5021	ear	C25A_Bunji	itúe
5022	eat	C25A_Bunji	idzáa
5023	egg	C25A_Bunji	ikjɛ
5024	elephant	C25A_Bunji	ndzɔi
5025	eye	C25A_Bunji	dísi
5026	face	C25A_Bunji	eléngé
5027	fall	C25A_Bunji	ibva
5028	fat, oil	C25A_Bunji	awúra
5029	feather	C25A_Bunji	lɛcálá
5030	fingernail	C25A_Bunji	lendzóndzi
5031	fire	C25A_Bunji	míá
5032	fire-wood	C25A_Bunji	lekóɲi
5033	fish	C25A_Bunji	swé
5034	five	C25A_Bunji	átááni
5035	fly	C25A_Bunji	ifumbaa
5036	four	C25A_Bunji	ánaa
5037	give	C25A_Bunji	ipɛ́ɛ
5038	goat	C25A_Bunji	jɛ́jɛɛ́
5039	ground, soil	C25A_Bunji	cé
5040	hair	C25A_Bunji	lesué
5041	head	C25A_Bunji	iboó
5042	hear	C25A_Bunji	ibóndaa
5043	heart	C25A_Bunji	otéma
5044	horn	C25A_Bunji	lɛcɛ́mbɛ
5045	house	C25A_Bunji	ndée
5046	hunger	C25A_Bunji	ndzaa
5047	intestine	C25A_Bunji	ɔsɔβɔ́
5048	kill	C25A_Bunji	iboma
5049	knee	C25A_Bunji	ingɔ́lɔ
5050	knife	C25A_Bunji	ibáá
5051	know	C25A_Bunji	ijéβa
5052	leaf	C25A_Bunji	lɛkási
5053	leg	C25A_Bunji	ekoo
5054	liver	C25A_Bunji	ibaa
5055	louse	C25A_Bunji	ndziá
5056	man	C25A_Bunji	ibaa
5057	moon	C25A_Bunji	swéngé
5058	mouth	C25A_Bunji	ɔnɔɔ
5059	name	C25A_Bunji	kómbó
5060	navel	C25A_Bunji	ɔtɔngí
5061	neck	C25A_Bunji	kíngí
5062	night	C25A_Bunji	kóli
5063	nose	C25A_Bunji	pembá
5064	one	C25A_Bunji	ɔpɔɔ́
5065	person	C25A_Bunji	moro
5066	rain	C25A_Bunji	mbvúá
5067	road	C25A_Bunji	kóó
5068	root	C25A_Bunji	ɔkangá
5069	salt	C25A_Bunji	ɔkwá
5070	sand	C25A_Bunji	cɛngɛ
5071	see	C25A_Bunji	itáa
5072	send	C25A_Bunji	itínda
5073	shame	C25A_Bunji	sɔ́ni
5074	sing	C25A_Bunji	ijémba
5075	skin	C25A_Bunji	ekóró
5076	sky	C25A_Bunji	ikoó
5077	sleep	C25A_Bunji	fulú
5078	smoke	C25A_Bunji	ndzúβúlɛ́
5079	snake	C25A_Bunji	ndzɔ́
5080	spear	C25A_Bunji	ikɔngɔ́
5081	steal	C25A_Bunji	ijíβa
5082	stone	C25A_Bunji	pámi
5083	sun	C25A_Bunji	mwésé
5084	tail	C25A_Bunji	okondó
5085	ten	C25A_Bunji	dzómi
5086	three	C25A_Bunji	ásáre
5087	tongue	C25A_Bunji	lelémi
5088	tooth	C25A_Bunji	dína
5089	tree	C25A_Bunji	mwelé
5090	two	C25A_Bunji	ábaá
5091	urine	C25A_Bunji	andzíɲɛ
5092	village	C25A_Bunji	poo
5093	vomit	C25A_Bunji	ilúa
5094	walk	C25A_Bunji	iβémba
5095	war	C25A_Bunji	birá
5096	water	C25A_Bunji	máa
5097	wind	C25A_Bunji	ɔpɛpɛ
5098	woman	C25A_Bunji	ojúlu
5099	dew	C25A_Bunji	maaɣá
5100	iron	C25A_Bunji	edunga
5101	animal	C25B_Olee	ɲama
5102	arm	C25B_Olee	ɛbɔ́ɔ
5103	ashes	C25B_Olee	obulú
5104	bark	C25B_Olee	epa
5105	bed	C25B_Olee	obéé
5106	belly	C25B_Olee	iɸúndú
5107	big	C25B_Olee	ɔnɛ́
5108	bird	C25B_Olee	ɲɔsí
5109	bite	C25B_Olee	ibara
5110	blood	C25B_Olee	alóngó
5111	bone	C25B_Olee	lɛkúɸɛ
5112	breast	C25B_Olee	ibɛ́
5113	burn	C25B_Olee	itumba
5114	child	C25B_Olee	mwána
5115	cloud	C25B_Olee	eφíírá
5116	come	C25B_Olee	ijaa
5117	count	C25B_Olee	icɛ́
5118	die	C25B_Olee	iwá
5119	dog	C25B_Olee	mbwándé
5120	drink	C25B_Olee	iɲwá
5121	ear	C25B_Olee	icwé
5122	eat	C25B_Olee	idzáa
5123	egg	C25B_Olee	ikjɛ
5124	elephant	C25B_Olee	ndzɔi
5125	eye	C25B_Olee	dísi
5126	face	C25B_Olee	eléngé
5127	fall	C25B_Olee	ibwa
5128	fat, oil	C25B_Olee	awúra
5129	feather	C25B_Olee	lesálá
5130	fingernail	C25B_Olee	lɛndzɔ́ndzi
5131	fire	C25B_Olee	míá
5132	fire-wood	C25B_Olee	lekwéɲi
5133	fish	C25B_Olee	swé
5134	five	C25B_Olee	átááni
5135	fly	C25B_Olee	iɸumba
5136	four	C25B_Olee	ána
5137	give	C25B_Olee	ipɛ́
