Doculect1	Doculect2	SharedCognateCount
a15celungcentralmanenguba	b22bngom	18
a15celungcentralmanenguba	b22emwesa	18
a15celungcentralmanenguba	b23mbangwe	19
a15celungcentralmanenguba	b24wumbvu	17
a15celungcentralmanenguba	b251shake	20
a15celungcentralmanenguba	b252mahongwe	15
a15celungcentralmanenguba	b25kota	18
a15celungcentralmanenguba	b301viya	18
a15celungcentralmanenguba	b302himba	13
a15celungcentralmanenguba	b304pinzi	12
a15celungcentralmanenguba	b305vove	14
a15celungcentralmanenguba	b31tsogo	19
a15celungcentralmanenguba	b32kande	11
a15celungcentralmanenguba	b404ngubi	11
a15celungcentralmanenguba	b41shira	13
a15celungcentralmanenguba	b42sangumb	13
a15celungcentralmanenguba	b42sangumi	16
a15celungcentralmanenguba	b43punu	13
a15celungcentralmanenguba	b44lumbu	13
a15celungcentralmanenguba	b501wanzie	12
a15celungcentralmanenguba	b501wanzimo	13
a15celungcentralmanenguba	b503vili	8
a15celungcentralmanenguba	b51duma	12
a15celungcentralmanenguba	b51dumala	12
a15celungcentralmanenguba	b52nzebi	14
a15celungcentralmanenguba	b53tsaangipoungi	12
a15celungcentralmanenguba	b601lempini	14
a15celungcentralmanenguba	b602kaninginord	12
a15celungcentralmanenguba	b602kaningisud	12
a15celungcentralmanenguba	b62mbaama	15
a15celungcentralmanenguba	b63ndumu	13
a15celungcentralmanenguba	b701atsitsege	12
a15celungcentralmanenguba	b71aibtekeibalicongo	6
a15celungcentralmanenguba	b71aletekeleconi	9
a15celungcentralmanenguba	b71atekedj	15
a15celungcentralmanenguba	b71atekeos	14
a15celungcentralmanenguba	b77bfumu	3
a15celungcentralmanenguba	b78wuumu	7
a15celungcentralmanenguba	b81tiene	17
a15celungcentralmanenguba	b82buma	14
a15celungcentralmanenguba	b84mbunda	11
a15celungcentralmanenguba	b85dnsongo	10
a15celungcentralmanenguba	b85emput	11
a15celungcentralmanenguba	b85yanzi	17
a15celungcentralmanenguba	b861ngul	18
a15celungcentralmanenguba	b862lwel	6
a15celungcentralmanenguba	b863pindi	12
a15celungcentralmanenguba	b864ngong	5
a15celungcentralmanenguba	b865nzadi	20
a15celungcentralmanenguba	b86dinga	11
a15celungcentralmanenguba	b86dzing	12
a15celungcentralmanenguba	bamungrassfields	25
a15celungcentralmanenguba	bilejarawan	5
a15celungcentralmanenguba	bwazzajarawan	8
a15celungcentralmanenguba	c101baboledz	14
a15celungcentralmanenguba	c101baboleep	15
a15celungcentralmanenguba	c101babolema	14
a15celungcentralmanenguba	c104aka	19
a15celungcentralmanenguba	c105mbenga	11
a15celungcentralmanenguba	c141bonyala	17
a15celungcentralmanenguba	c142mondongo	5
a15celungcentralmanenguba	c15bongili	8
a15celungcentralmanenguba	c21ngare	21
a15celungcentralmanenguba	c22akwa	19
a15celungcentralmanenguba	c24koyo	19
a15celungcentralmanenguba	c25abunji	19
a15celungcentralmanenguba	c25bolee	17
a15celungcentralmanenguba	c25condinga	16
a15celungcentralmanenguba	c25eeboyi	19
a15celungcentralmanenguba	c25mboshi	17
a15celungcentralmanenguba	c302bolondo	7
a15celungcentralmanenguba	c322zamba	6
a15celungcentralmanenguba	c323mpama	8
a15celungcentralmanenguba	c32bobangi	15
a15celungcentralmanenguba	c34sakata	16
a15celungcentralmanenguba	c36dlingala	16
a15celungcentralmanenguba	c36gmonyongo	5
a15celungcentralmanenguba	c36gmosange	7
a15celungcentralmanenguba	c37ebudza	9
a15celungcentralmanenguba	c401babati1919	7
a15celungcentralmanenguba	c401pakabete	4
a15celungcentralmanenguba	c412libobi	4
a15celungcentralmanenguba	c41ngombe	22
a15celungcentralmanenguba	c42ebwela	11
a15celungcentralmanenguba	c43abaati	11
a15celungcentralmanenguba	c44bwa	13
a15celungcentralmanenguba	c52soko	7
a15celungcentralmanenguba	c52soko1919	7
a15celungcentralmanenguba	c54turumba1919	5
a15celungcentralmanenguba	c55lokele	13
a15celungcentralmanenguba	c61ekonda	6
a15celungcentralmanenguba	c61mongo	12
a15celungcentralmanenguba	c71tetela	9
a15celungcentralmanenguba	c76ombo	8
a15celungcentralmanenguba	c81dengese	9
a15celungcentralmanenguba	c83bushong	16
a15celungcentralmanenguba	c85wongo	7
a15celungcentralmanenguba	d11mbole	9
a15celungcentralmanenguba	d12lengola	5
a15celungcentralmanenguba	d13metoko	12
a15celungcentralmanenguba	d14enya	6
a15celungcentralmanenguba	d201liko	12
a15celungcentralmanenguba	d20bvamba1919	11
a15celungcentralmanenguba	d211kango	13
a15celungcentralmanenguba	d21baali	7
a15celungcentralmanenguba	d23kibirakumu1919	10
a15celungcentralmanenguba	d24songola	4
a15celungcentralmanenguba	d25lega	15
a15celungcentralmanenguba	d28holoholo	13
a15celungcentralmanenguba	d304homa1919	6
a15celungcentralmanenguba	d305nyangali	7
a15celungcentralmanenguba	d308bodo2	8
a15celungcentralmanenguba	d308ebodo	8
a15celungcentralmanenguba	d311bila	9
a15celungcentralmanenguba	d313mbuttu1919	3
a15celungcentralmanenguba	d32bira	11
a15celungcentralmanenguba	d32birabunia	11
a15celungcentralmanenguba	d331bvanuma	1
a15celungcentralmanenguba	d333ndaaka	8
a15celungcentralmanenguba	d334mbo	7
a15celungcentralmanenguba	d33nyali	4
a15celungcentralmanenguba	d43nyanga	8
a15celungcentralmanenguba	d55buyu	7
a15celungcentralmanenguba	dugurijarawan	10
a15celungcentralmanenguba	e46sonjo	11
a15celungcentralmanenguba	e51kikuyu	12
a15celungcentralmanenguba	e52embu	14
a15celungcentralmanenguba	e52mbeere	12
a15celungcentralmanenguba	e531muthambi	12
a15celungcentralmanenguba	e531mwimbi	12
a15celungcentralmanenguba	e53igoji	12
a15celungcentralmanenguba	e53imenti	12
a15celungcentralmanenguba	e53meru	6
a15celungcentralmanenguba	e53meruimenti	10
a15celungcentralmanenguba	e53merutig	10
a15celungcentralmanenguba	e53miutini	11
a15celungcentralmanenguba	e53tigania	10
a15celungcentralmanenguba	e541chuka	11
a15celungcentralmanenguba	e54tharaka	9
a15celungcentralmanenguba	e55kamba	13
a15celungcentralmanenguba	e55kambakitu	16
a15celungcentralmanenguba	e55kambamach	16
a15celungcentralmanenguba	e56daiso	12
a15celungcentralmanenguba	e621bmachame	10
a15celungcentralmanenguba	e621csiha	10
a15celungcentralmanenguba	e621dkibosho	9
a15celungcentralmanenguba	e622akimochi	11
a15celungcentralmanenguba	e622clema	11
a15celungcentralmanenguba	e622cmamba	9
a15celungcentralmanenguba	e622cvunjo	11
a15celungcentralmanenguba	e623akiseri	11
a15celungcentralmanenguba	e623dkeni	14
a15celungcentralmanenguba	e623mkuu	16
a15celungcentralmanenguba	e64kahe	9
a15celungcentralmanenguba	e65gweno	9
a15celungcentralmanenguba	e701elwana	14
a15celungcentralmanenguba	e71aupperpokomo	13
a15celungcentralmanenguba	e72agiryama	18
a15celungcentralmanenguba	e73digo	16
a15celungcentralmanenguba	e74adawida	15
a15celungcentralmanenguba	e74atuveta	12
a15celungcentralmanenguba	f12bende	11
a15celungcentralmanenguba	f21ntuzu	14
a15celungcentralmanenguba	f21sukuma	15
a15celungcentralmanenguba	f22nyamwezi	16
a15celungcentralmanenguba	f23sumbwa	13
a15celungcentralmanenguba	f24kimbu	12
a15celungcentralmanenguba	f25bungu	10
a15celungcentralmanenguba	f31nyiramba	16
a15celungcentralmanenguba	f32nyaturucha	14
a15celungcentralmanenguba	f32nyaturuwil	12
a15celungcentralmanenguba	f33langi	9
a15celungcentralmanenguba	fefegrassfields	19
a15celungcentralmanenguba	g11gogo	11
a15celungcentralmanenguba	g12kagulu	13
a15celungcentralmanenguba	g22anorthpare	13
a15celungcentralmanenguba	g22asu	12
a15celungcentralmanenguba	g22bsouthpare	13
a15celungcentralmanenguba	g23sambaa	9
a15celungcentralmanenguba	g24bondei	9
a15celungcentralmanenguba	g31zigua	10
a15celungcentralmanenguba	g32doe	11
a15celungcentralmanenguba	g32kwere	11
a15celungcentralmanenguba	g33zaramo	12
a15celungcentralmanenguba	g34nguungulu	14
a15celungcentralmanenguba	g35luguru	8
a15celungcentralmanenguba	g36kami	10
a15celungcentralmanenguba	g37kutu	12
a15celungcentralmanenguba	g39saghala	16
a15celungcentralmanenguba	g401mwani	15
a15celungcentralmanenguba	g412mwiini	12
a15celungcentralmanenguba	g41bajuni	19
a15celungcentralmanenguba	g42aamu	18
a15celungcentralmanenguba	g42dunguja	15
a15celungcentralmanenguba	g42swahili	12
a15celungcentralmanenguba	g43kae	16
a15celungcentralmanenguba	g44angazija	12
a15celungcentralmanenguba	g44bndzwani	13
a15celungcentralmanenguba	g44dmaore	12
a15celungcentralmanenguba	g51pogoro	8
a15celungcentralmanenguba	g52ndamba	7
a15celungcentralmanenguba	g61sangu	10
a15celungcentralmanenguba	g62hehe	7
a15celungcentralmanenguba	g63bena	6
a15celungcentralmanenguba	g64pangwa	8
a15celungcentralmanenguba	g65kinga	7
a15celungcentralmanenguba	g66wanji	7
a15celungcentralmanenguba	h111hangala	11
a15celungcentralmanenguba	h11beembe	14
a15celungcentralmanenguba	h12civilicongo	11
a15celungcentralmanenguba	h131kisundicongokimongo1988	10
a15celungcentralmanenguba	h13kikunyi1989	7
a15celungcentralmanenguba	h16akisikongo2013	10
a15celungcentralmanenguba	h16akisolongodrc2012	8
a15celungcentralmanenguba	h16bkindibu2013	9
a15celungcentralmanenguba	h16cilinji	10
a15celungcentralmanenguba	h16cimbala	12
a15celungcentralmanenguba	h16cizobe	11
a15celungcentralmanenguba	h16ckiyombedrc1982	11
a15celungcentralmanenguba	h16cyombe	11
a15celungcentralmanenguba	h16dciwoyodrc2012	10
a15celungcentralmanenguba	h16flaadi	13
a15celungcentralmanenguba	h16gkimpangu2012	11
a15celungcentralmanenguba	h16gntandu	9
a15celungcentralmanenguba	h16hkinkanu2012	11
a15celungcentralmanenguba	h16kikongo	18
a15celungcentralmanenguba	h16kimbatangidinga	10
a15celungcentralmanenguba	h16kimbeko	12
a15celungcentralmanenguba	h21akimbundu	6
a15celungcentralmanenguba	h31yaka	17
a15celungcentralmanenguba	h321soonde	9
a15celungcentralmanenguba	h32suku	7
a15celungcentralmanenguba	h41mbala	7
a15celungcentralmanenguba	h42hunganna	11
a15celungcentralmanenguba	jd53shi	12
a15celungcentralmanenguba	jd62rundi	14
a15celungcentralmanenguba	jd64shubi	12
a15celungcentralmanenguba	jd65hangaza	12
a15celungcentralmanenguba	jd66kiha	12
a15celungcentralmanenguba	jd67kivinza	12
a15celungcentralmanenguba	je11runyoro	12
a15celungcentralmanenguba	je12rutooro	12
a15celungcentralmanenguba	je13runyankore	11
a15celungcentralmanenguba	je14rukiga	11
a15celungcentralmanenguba	je15luganda	13
a15celungcentralmanenguba	je16lusoga	11
a15celungcentralmanenguba	je17gwere	11
a15celungcentralmanenguba	je21runyambo	13
a15celungcentralmanenguba	je22haya	10
a15celungcentralmanenguba	je23zinza	12
a15celungcentralmanenguba	je24kerebe	10
a15celungcentralmanenguba	je25jita	9
a15celungcentralmanenguba	je25kilegi	12
a15celungcentralmanenguba	je25mkwaya	11
a15celungcentralmanenguba	je31cbukusu	16
a15celungcentralmanenguba	je31lumasaaba	13
a15celungcentralmanenguba	je32luyia	11
a15celungcentralmanenguba	je34samialugwe	11
a15celungcentralmanenguba	je401ngoreme	13
a15celungcentralmanenguba	je402ikizu	15
a15celungcentralmanenguba	je403suba	13
a15celungcentralmanenguba	je404shasi	13
a15celungcentralmanenguba	je41maragoli	13
a15celungcentralmanenguba	je42gusii	11
a15celungcentralmanenguba	je43kuria	12
a15celungcentralmanenguba	je43kuriamago	14
a15celungcentralmanenguba	je43kuriatari	12
a15celungcentralmanenguba	je44zanaki	14
a15celungcentralmanenguba	je45nata	11
a15celungcentralmanenguba	k11ciokwe	3
a15celungcentralmanenguba	k14lwena	3
a15celungcentralmanenguba	k15mbunda	4
a15celungcentralmanenguba	k21lozi	7
a15celungcentralmanenguba	k31luyana	9
a15celungcentralmanenguba	k332rumanyo	10
a15celungcentralmanenguba	k33kwangali	3
a15celungcentralmanenguba	komgrassfields	12
a15celungcentralmanenguba	kulungjarawan	4
a15celungcentralmanenguba	l11pende	13
a15celungcentralmanenguba	l12bholu	9
a15celungcentralmanenguba	l13kwese	7
a15celungcentralmanenguba	l221lwalwa	6
a15celungcentralmanenguba	l23songe	10
a15celungcentralmanenguba	l31alubakasai	10
a15celungcentralmanenguba	l32kanyok	7
a15celungcentralmanenguba	l33lubashaba	5
a15celungcentralmanenguba	l34hemba	7
a15celungcentralmanenguba	l35sanga	6
a15celungcentralmanenguba	l41kaonde	10
a15celungcentralmanenguba	l51salampasu	7
a15celungcentralmanenguba	l52lunda	5
a15celungcentralmanenguba	l53runda	7
a15celungcentralmanenguba	l62nkoya	5
a15celungcentralmanenguba	m11pimbwe	10
a15celungcentralmanenguba	m12lungwa	11
a15celungcentralmanenguba	m13fipa	10
a15celungcentralmanenguba	m14rungu	14
a15celungcentralmanenguba	m15mambwe	12
a15celungcentralmanenguba	m21ndali	9
a15celungcentralmanenguba	m21wanda	15
a15celungcentralmanenguba	m22namwanga	15
a15celungcentralmanenguba	m23nyiha	13
a15celungcentralmanenguba	m24malila	12
a15celungcentralmanenguba	m25safwa	14
a15celungcentralmanenguba	m28lambya	11
a15celungcentralmanenguba	m31nyakyusa	8
a15celungcentralmanenguba	m41taabwa	12
a15celungcentralmanenguba	m42bemba	10
a15celungcentralmanenguba	m52lala	5
a15celungcentralmanenguba	m54lamba	4
a15celungcentralmanenguba	m61lenje	5
a15celungcentralmanenguba	m62soli	4
a15celungcentralmanenguba	m64tonga	4
a15celungcentralmanenguba	mbulajarawan	11
a15celungcentralmanenguba	moghamograssfields	12
a15celungcentralmanenguba	mungakagrassfields	23
a15celungcentralmanenguba	n11manda	9
a15celungcentralmanenguba	n12ngoni	10
a15celungcentralmanenguba	n13matengo	10
a15celungcentralmanenguba	n14mpoto	7
a15celungcentralmanenguba	n21tumbukamalawi	7
a15celungcentralmanenguba	n31chewa	13
a15celungcentralmanenguba	n42kunda	10
a15celungcentralmanenguba	njengrassfields	15
a15celungcentralmanenguba	okugrassfields	16
a15celungcentralmanenguba	p11ndengeleko	13
a15celungcentralmanenguba	p12rufiji	12
a15celungcentralmanenguba	p13matumbi	10
a15celungcentralmanenguba	p14ngindo	9
a15celungcentralmanenguba	p15mbunga	10
a15celungcentralmanenguba	p21yao	11
a15celungcentralmanenguba	p22mwera	11
a15celungcentralmanenguba	p23simakonde	10
a15celungcentralmanenguba	p25mabia	10
a15celungcentralmanenguba	p31emakhua	9
a15celungcentralmanenguba	p31gikorovere	9
a15celungcentralmanenguba	r11umbundu	6
a15celungcentralmanenguba	r21kwanyama	4
a15celungcentralmanenguba	r22ndonga	5
a15celungcentralmanenguba	r31herero	4
a15celungcentralmanenguba	s11shona	17
a15celungcentralmanenguba	s16kalanga	11
a15celungcentralmanenguba	s21venda	14
a15celungcentralmanenguba	s311shekgalagari	3
a15celungcentralmanenguba	s31tswana	11
a15celungcentralmanenguba	s41xhosa	10
a15celungcentralmanenguba	s42zulu	11
a15celungcentralmanenguba	s44ndebele	8
a15celungcentralmanenguba	s51tshwa	9
a15celungcentralmanenguba	s53tsonga	13
a15celungcentralmanenguba	tivtivoid	6
a15celungcentralmanenguba	zaambojarawan	8
a15cmkaa	a15manenguba	39
a15cmkaa	a22bakweri	32
a15cmkaa	a24duala	28
a15cmkaa	a27malimba	23
a15cmkaa	a31bubi	6
a15cmkaa	a32cbatanga	20
a15cmkaa	a33ayasa	25
a15cmkaa	a34benga	30
a15cmkaa	a41barombikang	22
a15cmkaa	a42abo	28
a15cmkaa	a43abasaa	25
a15cmkaa	a44tunen	15
a15cmkaa	a45nyokon	11
a15cmkaa	a462yambeta	9
a15cmkaa	a46nomaande	9
a15cmkaa	a51bafiamaja	16
a15cmkaa	a53bafiarikpa	20
a15cmkaa	a54tibea	13
a15cmkaa	a601tuki	17
a15cmkaa	a61ngoroasom	27
a15cmkaa	a61ngorobisoo	24
a15cmkaa	a61ngorolunda	29
a15cmkaa	a621nubaca	10
a15cmkaa	a622nugunu	13
a15cmkaa	a62anuasue	5
a15cmkaa	a62anukalonge	10
a15cmkaa	a62bmmala	10
a15cmkaa	a62clibie	8
a15cmkaa	a63mangisa	32
a15cmkaa	a71eton	33
a15cmkaa	a72aewondo	28
a15cmkaa	a74abulu	28
a15cmkaa	a75afangbitam	29
a15cmkaa	a75afangmedouneu	28
a15cmkaa	a75afangminvoul	31
a15cmkaa	a803shiwa	14
a15cmkaa	a81kwasio	16
a15cmkaa	a832bekol	18
a15cmkaa	a83mekaa	15
a15cmkaa	a841badwe	16
a15cmkaa	a84njem	20
a15cmkaa	a85bbekwilmakokou	18
a15cmkaa	a85bbekwilmv	18
a15cmkaa	a86cmpiemo	21
a15cmkaa	a87bomwali	16
a15cmkaa	a91kwakum	20
a15cmkaa	a93kako	26
a15cmkaa	aghemgrassfields	18
a15cmkaa	b11ampongwe	14
a15cmkaa	b11borungu	17
a15cmkaa	b11cgalwa	17
a15cmkaa	b11ddyumba	17
a15cmkaa	b11fenenga	17
a15cmkaa	b201ndasa	19
a15cmkaa	b202sigu	18
a15cmkaa	b203samaye	19
a15cmkaa	b204ndambomoli	23
a15cmkaa	b204ndambomomassoukou	21
a15cmkaa	b204ndambomombadi	24
a15cmkaa	b21seki	30
a15cmkaa	b22akele	24
a15cmkaa	b22bkoya	30
a15cmkaa	b22bngom	20
a15cmkaa	b22emwesa	21
a15cmkaa	b23mbangwe	22
a15cmkaa	b24wumbvu	21
a15cmkaa	b251shake	21
a15cmkaa	b252mahongwe	17
a15cmkaa	b25kota	17
a15cmkaa	b301viya	25
a15cmkaa	b302himba	21
a15cmkaa	b304pinzi	19
a15cmkaa	b305vove	23
a15cmkaa	b31tsogo	26
a15cmkaa	b32kande	18
a15cmkaa	b404ngubi	15
a15cmkaa	b41shira	18
a15cmkaa	b42sangumb	17
a15cmkaa	b42sangumi	21
a15cmkaa	b43punu	16
a15cmkaa	b44lumbu	15
a15cmkaa	b501wanzie	15
a15cmkaa	b501wanzimo	18
a15cmkaa	b503vili	17
a15cmkaa	b51duma	16
a15cmkaa	b51dumala	17
a15cmkaa	b52nzebi	16
a15cmkaa	b53tsaangipoungi	16
a15cmkaa	b601lempini	11
a15cmkaa	b602kaninginord	12
a15cmkaa	b602kaningisud	14
a15cmkaa	b62mbaama	13
a15cmkaa	b63ndumu	14
a15cmkaa	b701atsitsege	14
a15cmkaa	b71aibtekeibalicongo	7
a15cmkaa	b71aletekeleconi	10
a15cmkaa	b71atekedj	14
a15cmkaa	b71atekeos	14
a15cmkaa	b77bfumu	9
a15cmkaa	b78wuumu	10
a15cmkaa	b81tiene	15
a15cmkaa	b82buma	18
a15cmkaa	b84mbunda	15
a15cmkaa	b85dnsongo	14
a15cmkaa	b85emput	18
a15cmkaa	b85yanzi	18
a15cmkaa	b861ngul	22
a15cmkaa	b862lwel	10
a15cmkaa	b863pindi	17
a15cmkaa	b864ngong	10
a15cmkaa	b865nzadi	21
a15cmkaa	b86dinga	17
a15cmkaa	b86dzing	11
a15cmkaa	bamungrassfields	21
a15cmkaa	bilejarawan	6
a15cmkaa	bwazzajarawan	11
a15cmkaa	c101baboledz	16
a15cmkaa	c101baboleep	20
a15cmkaa	c101babolema	16
a15cmkaa	c104aka	22
a15cmkaa	c105mbenga	25
a15cmkaa	c141bonyala	19
a15cmkaa	c142mondongo	9
a15cmkaa	c15bongili	11
a15cmkaa	c21ngare	23
a15cmkaa	c22akwa	22
a15cmkaa	c24koyo	22
a15cmkaa	c25abunji	22
a15cmkaa	c25bolee	19
a15cmkaa	c25condinga	19
a15cmkaa	c25eeboyi	22
a15cmkaa	c25mboshi	20
a15cmkaa	c302bolondo	12
a15cmkaa	c322zamba	11
a15cmkaa	c323mpama	12
a15cmkaa	c32bobangi	19
a15cmkaa	c34sakata	14
a15cmkaa	c36dlingala	25
a15cmkaa	c36gmonyongo	9
a15cmkaa	c36gmosange	10
a15cmkaa	c37ebudza	10
a15cmkaa	c401babati1919	11
a15cmkaa	c401pakabete	4
a15cmkaa	c412libobi	8
a15cmkaa	c41ngombe	28
a15cmkaa	c42ebwela	11
a15cmkaa	c43abaati	12
a15cmkaa	c44bwa	15
a15cmkaa	c52soko	12
a15cmkaa	c52soko1919	11
a15cmkaa	c54turumba1919	7
a15cmkaa	c55lokele	23
a15cmkaa	c61ekonda	10
a15cmkaa	c61mongo	23
a15cmkaa	c71tetela	12
a15cmkaa	c76ombo	16
a15cmkaa	c81dengese	7
a15cmkaa	c83bushong	16
a15cmkaa	c85wongo	10
a15cmkaa	d11mbole	9
a15cmkaa	d12lengola	7
a15cmkaa	d13metoko	16
a15cmkaa	d14enya	10
a15cmkaa	d201liko	15
a15cmkaa	d20bvamba1919	12
a15cmkaa	d211kango	17
a15cmkaa	d21baali	11
a15cmkaa	d23kibirakumu1919	16
a15cmkaa	d24songola	7
a15cmkaa	d25lega	16
a15cmkaa	d28holoholo	17
a15cmkaa	d304homa1919	10
a15cmkaa	d305nyangali	9
a15cmkaa	d308bodo2	9
a15cmkaa	d308ebodo	10
a15cmkaa	d311bila	10
a15cmkaa	d313mbuttu1919	3
a15cmkaa	d32bira	19
a15cmkaa	d32birabunia	13
a15cmkaa	d331bvanuma	2
a15cmkaa	d333ndaaka	11
a15cmkaa	d334mbo	11
a15cmkaa	d33nyali	6
a15cmkaa	d43nyanga	11
a15cmkaa	d55buyu	7
a15cmkaa	dugurijarawan	15
a15cmkaa	e46sonjo	16
a15cmkaa	e51kikuyu	13
a15cmkaa	e52embu	14
a15cmkaa	e52mbeere	14
a15cmkaa	e531muthambi	13
a15cmkaa	e531mwimbi	14
a15cmkaa	e53igoji	14
a15cmkaa	e53imenti	13
a15cmkaa	e53meru	8
a15cmkaa	e53meruimenti	10
a15cmkaa	e53merutig	11
a15cmkaa	e53miutini	12
a15cmkaa	e53tigania	11
a15cmkaa	e541chuka	10
a15cmkaa	e54tharaka	11
a15cmkaa	e55kamba	14
a15cmkaa	e55kambakitu	13
a15cmkaa	e55kambamach	13
a15cmkaa	e56daiso	16
a15cmkaa	e621bmachame	9
a15cmkaa	e621csiha	9
a15cmkaa	e621dkibosho	12
a15cmkaa	e622akimochi	14
a15cmkaa	e622clema	11
a15cmkaa	e622cmamba	10
a15cmkaa	e622cvunjo	12
a15cmkaa	e623akiseri	15
a15cmkaa	e623dkeni	15
a15cmkaa	e623mkuu	15
a15cmkaa	e64kahe	13
a15cmkaa	e65gweno	13
a15cmkaa	e701elwana	12
a15cmkaa	e71aupperpokomo	17
a15cmkaa	e72agiryama	18
a15cmkaa	e73digo	19
a15cmkaa	e74adawida	14
a15cmkaa	e74atuveta	11
a15cmkaa	f12bende	13
a15cmkaa	f21ntuzu	15
a15cmkaa	f21sukuma	16
a15cmkaa	f22nyamwezi	18
a15cmkaa	f23sumbwa	15
a15cmkaa	f24kimbu	19
a15cmkaa	f25bungu	10
a15cmkaa	f31nyiramba	18
a15cmkaa	f32nyaturucha	18
a15cmkaa	f32nyaturuwil	16
a15cmkaa	f33langi	16
a15cmkaa	fefegrassfields	13
a15cmkaa	g11gogo	13
a15cmkaa	g12kagulu	15
a15cmkaa	g22anorthpare	14
a15cmkaa	g22asu	13
a15cmkaa	g22bsouthpare	13
a15cmkaa	g23sambaa	11
a15cmkaa	g24bondei	11
a15cmkaa	g31zigua	14
a15cmkaa	g32doe	13
a15cmkaa	g32kwere	12
a15cmkaa	g33zaramo	12
a15cmkaa	g34nguungulu	15
a15cmkaa	g35luguru	9
a15cmkaa	g36kami	10
a15cmkaa	g37kutu	13
a15cmkaa	g39saghala	14
a15cmkaa	g401mwani	16
a15cmkaa	g412mwiini	14
a15cmkaa	g41bajuni	18
a15cmkaa	g42aamu	17
a15cmkaa	g42dunguja	16
a15cmkaa	g42swahili	15
a15cmkaa	g43kae	17
a15cmkaa	g44angazija	13
a15cmkaa	g44bndzwani	14
a15cmkaa	g44dmaore	14
a15cmkaa	g51pogoro	13
a15cmkaa	g52ndamba	13
a15cmkaa	g61sangu	13
a15cmkaa	g62hehe	8
a15cmkaa	g63bena	7
a15cmkaa	g64pangwa	12
a15cmkaa	g65kinga	10
a15cmkaa	g66wanji	13
a15cmkaa	h111hangala	12
a15cmkaa	h11beembe	19
a15cmkaa	h12civilicongo	16
a15cmkaa	h131kisundicongokimongo1988	10
a15cmkaa	h13kikunyi1989	9
a15cmkaa	h16akisikongo2013	12
a15cmkaa	h16akisolongodrc2012	9
a15cmkaa	h16bkindibu2013	11
a15cmkaa	h16cilinji	12
a15cmkaa	h16cimbala	14
a15cmkaa	h16cizobe	13
a15cmkaa	h16ckiyombedrc1982	12
a15cmkaa	h16cyombe	14
a15cmkaa	h16dciwoyodrc2012	12
a15cmkaa	h16flaadi	16
a15cmkaa	h16gkimpangu2012	13
a15cmkaa	h16gntandu	11
a15cmkaa	h16hkinkanu2012	12
a15cmkaa	h16kikongo	22
a15cmkaa	h16kimbatangidinga	12
a15cmkaa	h16kimbeko	13
a15cmkaa	h21akimbundu	11
a15cmkaa	h31yaka	20
a15cmkaa	h321soonde	13
a15cmkaa	h32suku	9
a15cmkaa	h41mbala	10
a15cmkaa	h42hunganna	11
a15cmkaa	jd53shi	17
a15cmkaa	jd62rundi	17
a15cmkaa	jd64shubi	14
a15cmkaa	jd65hangaza	14
a15cmkaa	jd66kiha	15
a15cmkaa	jd67kivinza	15
a15cmkaa	je11runyoro	15
a15cmkaa	je12rutooro	15
a15cmkaa	je13runyankore	15
a15cmkaa	je14rukiga	15
a15cmkaa	je15luganda	16
a15cmkaa	je16lusoga	12
a15cmkaa	je17gwere	11
a15cmkaa	je21runyambo	17
a15cmkaa	je22haya	16
a15cmkaa	je23zinza	13
a15cmkaa	je24kerebe	11
a15cmkaa	je25jita	17
a15cmkaa	je25kilegi	17
a15cmkaa	je25mkwaya	16
a15cmkaa	je31cbukusu	15
a15cmkaa	je31lumasaaba	12
a15cmkaa	je32luyia	11
a15cmkaa	je34samialugwe	14
a15cmkaa	je401ngoreme	14
a15cmkaa	je402ikizu	15
a15cmkaa	je403suba	14
a15cmkaa	je404shasi	15
a15cmkaa	je41maragoli	12
a15cmkaa	je42gusii	13
a15cmkaa	je43kuria	15
a15cmkaa	je43kuriamago	15
a15cmkaa	je43kuriatari	14
a15cmkaa	je44zanaki	14
a15cmkaa	je45nata	12
a15cmkaa	k11ciokwe	7
a15cmkaa	k14lwena	7
a15cmkaa	k15mbunda	5
a15cmkaa	k21lozi	7
a15cmkaa	k31luyana	13
a15cmkaa	k332rumanyo	14
a15cmkaa	k33kwangali	6
a15cmkaa	komgrassfields	16
a15cmkaa	kulungjarawan	10
a15cmkaa	l11pende	21
a15cmkaa	l12bholu	14
a15cmkaa	l13kwese	10
a15cmkaa	l221lwalwa	5
a15cmkaa	l23songe	10
a15cmkaa	l31alubakasai	10
a15cmkaa	l32kanyok	10
a15cmkaa	l33lubashaba	7
a15cmkaa	l34hemba	9
a15cmkaa	l35sanga	11
a15cmkaa	l41kaonde	16
a15cmkaa	l51salampasu	10
a15cmkaa	l52lunda	7
a15cmkaa	l53runda	10
a15cmkaa	l62nkoya	10
a15cmkaa	m11pimbwe	11
a15cmkaa	m12lungwa	12
a15cmkaa	m13fipa	10
a15cmkaa	m14rungu	13
a15cmkaa	m15mambwe	13
a15cmkaa	m21ndali	11
a15cmkaa	m21wanda	13
a15cmkaa	m22namwanga	13
a15cmkaa	m23nyiha	12
a15cmkaa	m24malila	13
a15cmkaa	m25safwa	14
a15cmkaa	m28lambya	11
a15cmkaa	m31nyakyusa	14
a15cmkaa	m41taabwa	12
a15cmkaa	m42bemba	12
a15cmkaa	m52lala	7
