ID	Concept	Doculect	Value	Tokens
4712	moon	Duguri_Jarawan	líáŋ	l i ⁵ a ⁵ ŋ
4713	mouth	Duguri_Jarawan	kún	k u ¹ n
4714	name	Duguri_Jarawan	loye	l o ³ j e ³
4715	neck	Duguri_Jarawan	mɛ̀l(l)	m ɛ ¹ l
4716	night	Duguri_Jarawan	dúk	d u ¹ k
4717	nose	Duguri_Jarawan	ɗúŋúl	<<ɗ>> u ¹ ŋ u ¹ l
4718	one	Duguri_Jarawan	ɗíg	<<ɗ>> i ⁵ g
4719	person	Duguri_Jarawan	ɓô	ɓ o ⁵¹
4720	rain	Duguri_Jarawan	mbúl	m b u ¹ l
4721	road	Duguri_Jarawan	líím	l i ⁵ i ⁵ m
4722	sand	Duguri_Jarawan	nsáál shìrà	n s a ⁵ a ⁵ l s h i ¹ r a ¹
4723	see	Duguri_Jarawan	sə́n	s əː ⁵ n
4724	skin	Duguri_Jarawan	ngub	n g u ³ b
4725	sleep	Duguri_Jarawan	túlú	t u ¹ l u ¹
4726	smoke	Duguri_Jarawan	yál	j a ⁵ l
4727	stone	Duguri_Jarawan	taal	t a ³ a ³ l
4728	sun	Duguri_Jarawan	mús	m u ¹ s
4729	tail	Duguri_Jarawan	njíl	n j i ⁵ l
4730	ten	Duguri_Jarawan	lûm	l u ⁵¹ m
4731	three	Duguri_Jarawan	táát	t a ⁵ a ⁵ t
4732	tongue	Duguri_Jarawan	lís(í)	l i ⁵ s
4733	tooth	Duguri_Jarawan	míín	m i ⁵ i ⁵ n
4734	tree	Duguri_Jarawan	ngún	n g u ¹ n
4735	two	Duguri_Jarawan	ɓaarí	ɓ a ³ a ³ r i ⁵
4736	walk	Duguri_Jarawan	ka	k a ³
4737	water	Duguri_Jarawan	yám	j a ⁵ m
4738	woman	Duguri_Jarawan	máàm	m a ⁵ a ³ m
4739	animal	A71_Eton	tíd	t i ⁵ d
4740	arm	A71_Eton	ì-nàm	i ¹ n a ³ m
4741	ashes	A71_Eton	ɛ̀-swǐ	ɛ ¹ s w i ¹⁵
4742	bark	A71_Eton	ekogolo	e ³ k o ³ g o ³ l o ³
4743	bed	A71_Eton	ì-nɔ̌ŋ	i ¹ n ɔ ¹⁵ ŋ
4744	belly	A71_Eton	ɛ̀-bùm	ɛ ¹ b u ³ m
4745	big	A71_Eton	nɛ́n	n ɛ ⁵ n
4746	bird	A71_Eton	ù-nwǎn	u ¹ n w a ¹⁵ n
4747	bite	A71_Eton	lób	l o ⁵ b
4748	blood	A71_Eton	mè-cǐ	m e ¹ c i ¹⁵
4749	bone	A71_Eton	ì-vɛ̌z	i ¹ v ɛ ¹⁵ z
4750	breast	A71_Eton	ɛ̀-bé	ɛ ¹ b e ⁵
4751	burn	A71_Eton	dígâ	d i ⁵ g a ⁵¹
4752	child	A71_Eton	m-wán	m w a ⁵ n
4753	cloud	A71_Eton	nkut	n k u ³ t
4754	come	A71_Eton	sɔ́	s ɔ ⁵
4755	count	A71_Eton	láŋ	l a ⁵ ŋ
4756	die	A71_Eton	wú	w u ¹
4757	dog	A71_Eton	mbú	m b u ¹
4758	drink	A71_Eton	mè-ɲúŋ	m e ¹ ɲ u ¹ ŋ
4759	ear	A71_Eton	à-lɔ́	a ¹ l ɔ ⁵
4760	eat	A71_Eton	dí	d i ⁵
4761	egg	A71_Eton	ɛ̀-cǐ	ɛ ¹ c i ¹⁵
4762	elephant	A71_Eton	zwàg	z w a ¹ g
4763	eye	A71_Eton	d-ǐz	d i ¹⁵ z
4764	face	A71_Eton	à-sú	a ¹ s u ¹
4765	fall	A71_Eton	kù	k u ¹
4766	fat, oil	A71_Eton	ɛ̀-vɔ́ŋ	ɛ ¹ v ɔ ⁵ ŋ
4767	feather	A71_Eton	tám	t a ⁵ m
4768	fingernail	A71_Eton	j-ǎ	j a ¹⁵
4769	fire	A71_Eton	ndwân	n d w a ⁵¹ n
4770	fire-wood	A71_Eton	ŋgàlà	ŋ g a ¹ l a ¹
4771	fish	A71_Eton	kwǎz	k w a ¹⁵ z
4772	five	A71_Eton	tán	t a ⁵ n
4773	fly	A71_Eton	yɛ́lî	j ɛ ⁵ l i ⁵¹
4774	four	A71_Eton	nà	n a ¹
4775	give	A71_Eton	vé	v e ⁵
4776	goat	A71_Eton	kábdì	k a ⁵ b d i ¹
4777	ground, soil	A71_Eton	sí	s i ⁵
4778	hair	A71_Eton	lòŋ	l o ¹ ŋ
4779	head	A71_Eton	ǹ-nó	n ¹ n o ⁵
4780	hear	A71_Eton	wóg	w o ⁵ g
4781	heart	A71_Eton	ǹ-ném	n ¹ n e ⁵ m
4782	horn	A71_Eton	utóŋ	u ³ t o ⁵ ŋ
4783	house	A71_Eton	ndá	n d a ⁵
4784	hunger	A71_Eton	zà	z a ¹
4785	intestine	A71_Eton	ɲ̀-ɲà	ɲ ¹ ɲ a ¹
4786	kill	A71_Eton	wé	w e ⁵
4787	knee	A71_Eton	ɛ̀-bɔ́ŋ	ɛ ¹ b ɔ ⁵ ŋ
4788	knife	A71_Eton	ù-kèŋ	u ¹ k e ¹ ŋ
4789	know	A71_Eton	jèm	j e ³ m
4790	leaf	A71_Eton	ù-ká	u ¹ k a ⁵
4791	leg	A71_Eton	à-kǒl	a ¹ k o ¹⁵ l
4792	liver	A71_Eton	eseg	e ³ s e ³ g
4793	louse	A71_Eton	ɲǐn	ɲ i ¹⁵ n
4794	man	A71_Eton	pâm	p a ⁵¹ m
4795	moon	A71_Eton	ŋgwàn	ŋ g w a ¹ n
4796	mouth	A71_Eton	à-nùŋ	a ¹ n u ¹ ŋ
4797	name	A71_Eton	d-ǒy	d o ¹⁵ j
4798	navel	A71_Eton	dwáb	d w a ⁵ b
4799	neck	A71_Eton	cíŋ	c i ⁵ ŋ
4800	night	A71_Eton	à-lú	a ¹ l u ¹
4801	nose	A71_Eton	d-ǒy	d o ¹⁵ j
4802	one	A71_Eton	vɔ́g	v ɔ ⁵ g
4803	person	A71_Eton	m-òd	m o ¹ d
4804	rain	A71_Eton	mbèŋ	m b e ¹ ŋ
4805	road	A71_Eton	zɛ̌n	z ɛ ¹⁵ n
4806	root	A71_Eton	ŋ̀-kǎŋ	ŋ ¹ k a ¹⁵ ŋ
4807	salt	A71_Eton	ŋ̀-kǔ	ŋ ¹ k u ⁵
4808	sand	A71_Eton	ɲ̀-célgì	ɲ ¹ c e ⁵ l g i ¹
4809	see	A71_Eton	yɛ́n	j ɛ ⁵ n
4810	send	A71_Eton	lóm	l o ⁵ m
4811	shame	A71_Eton	ù-swán	u ¹ s w a ⁵ n
4812	sing	A71_Eton	jà	j a ¹
4813	skin	A71_Eton	ì-kòb	i ¹ k o ¹ b
4814	sky	A71_Eton	yó	j o ⁵
4815	sleep	A71_Eton	ù-jɔ́	u ¹ j ɔ ⁵
4816	smoke	A71_Eton	vídâ	v i ⁵ d a ⁵¹
4817	snake	A71_Eton	ɲɔ̌y	ɲ ɔ ¹⁵ j
4818	steal	A71_Eton	jíb	j i ⁵ b
4819	stone	A71_Eton	ŋgwàg	ŋ g w a ¹ g
4820	sun	A71_Eton	vyàn	v j a ¹ n
4821	tail	A71_Eton	ŋ̀-kǒn	ŋ ¹ k o ¹⁵ n
4822	ten	A71_Eton	ɛ̀-wóm	ɛ ¹ w o ⁵ m
4823	three	A71_Eton	lá	l a ⁵
4824	tongue	A71_Eton	ù-jém	u ¹ j e ⁵ m
4825	tooth	A71_Eton	ɛ̀-sɔ̌ŋ	ɛ ¹ s ɔ ¹⁵ ŋ
4826	tree	A71_Eton	ì-lé	i ¹ l e ⁵
4827	two	A71_Eton	bǎ	b a ¹⁵
4828	urine	A71_Eton	mè-ɲɔ́lgí	m e ¹ ɲ ɔ ⁵ l g i ⁵
4829	village	A71_Eton	à-tán	a ¹ t a ⁵ n
4830	vomit	A71_Eton	jó	j o ⁵
4831	walk	A71_Eton	wùlà	w u ¹ l a ¹
4832	water	A71_Eton	mè-ndím	m e ¹ n d i ⁵ m
4833	wind	A71_Eton	ì-vúŋlâ	i ¹ v u ¹ ŋ l a ⁵¹
4834	woman	A71_Eton	m-ìnŋgá	m i ¹ n ŋ g a ⁵
4835	dew	A71_Eton	ì-búâ	i ¹ b u ¹ a ⁵¹
4836	iron	A71_Eton	ì-cè	i ¹ c e ¹
4837	animal	A72a_Ewondo	tsít	ts i ⁵ t
4838	arm	A72a_Ewondo	enam-bi	e ³ n a ³ m b i ³
4839	ashes	A72a_Ewondo	asǔb-me	a ³ s u ⁵ b m e ³
4840	bark	A72a_Ewondo	ebab	e ³ b a ³ b
4841	bed	A72a_Ewondo	enǒṅ-bi	e ³ n o ¹⁵ <<ṅ>> b i ³
4842	belly	A72a_Ewondo	abum-me	a ³ b u ³ m m e ³
4843	big	A72a_Ewondo	nen	n e ³ n
4844	bird	A72a_Ewondo	anǒn-a	a ³ n o ¹⁵ n a ³
4845	bite	A72a_Ewondo	lòp	l o ¹ p
4846	blood	A72a_Ewondo	mekǐ	m e ³ k i ¹⁵
4847	bone	A72a_Ewondo	eves-bi	e ³ v e ³ s b i ³
4848	breast	A72a_Ewondo	abe̱-me	a ³ b e ³ <<̱>> m e ³
4849	burn	A72a_Ewondo	dígi	d i ⁵ g i ³
4850	child	A72a_Ewondo	mó̱ngò̱	m o ⁵ <<̱>> n g o ¹ <<̱>>
4851	cloud	A72a_Ewondo	nkùt-mi	n k u ¹ t m i ³
4852	come	A72a_Ewondo	zu	z u ³
4853	count	A72a_Ewondo	láṅ	l a ⁵ <<ṅ>>
4854	die	A72a_Ewondo	wù	w u ¹
4855	dog	A72a_Ewondo	mvù	m v u ¹
4856	drink	A72a_Ewondo	nyù	n j u ¹
4857	ear	A72a_Ewondo	alò̱-me	a ³ l o ¹ <<̱>> m e ³
4858	eat	A72a_Ewondo	dì	d i ¹
4859	egg	A72a_Ewondo	akǐ-me	a ³ k i ¹⁵ m e ³
4860	eye	A72a_Ewondo	dìs-mìs	d i ¹ s m i ¹ s
4861	face	A72a_Ewondo	asù-me	a ³ s u ¹ m e ³
4862	fall	A72a_Ewondo	ku	k u ³
4863	fat, oil	A72a_Ewondo	avò̱ṅ-me	a ³ v o ¹ <<̱>> <<ṅ>> m e ³
4864	feather	A72a_Ewondo	taḿbá	t a ³ m ⁵ b a ⁵
4865	fingernail	A72a_Ewondo	dzyè	d z j e ¹
4866	fire	A72a_Ewondo	ndóan	n d o ⁵ a ³ n
4867	fire-wood	A72a_Ewondo	ndzak	n d z a ³ k
4868	fish	A72a_Ewondo	kǒ̱s	k o ¹⁵ <<̱>> s
4869	five	A72a_Ewondo	tán	t a ⁵ n
4870	fly	A72a_Ewondo	yé̤le̤	j e ⁵ <<̤>> l e ³ <<̤>>
4871	four	A72a_Ewondo	nye	n j e ³
4872	give	A72a_Ewondo	ke̤	k e ³ <<̤>>
4873	goat	A72a_Ewondo	kábat	k a ⁵ b a ³ t
4874	ground, soil	A72a_Ewondo	sí	s i ⁵
4875	hair	A72a_Ewondo	mvǒ̱t	m v o ¹⁵ <<̱>> t
4876	head	A72a_Ewondo	nlò-mi	n l o ¹ m i ³
4877	hear	A72a_Ewondo	wòk	w o ¹ k
4878	heart	A72a_Ewondo	nnèm-mi	n n e ³ m m i ³
4879	horn	A72a_Ewondo	nlak-mi	n l a ³ k m i ³
4880	house	A72a_Ewondo	nda-me	n d a ³ m e ³
4881	hunger	A72a_Ewondo	zie	z i ³ e ³
4882	intestine	A72a_Ewondo	ṅyia-mi	<<ṅ>> j i ³ a ³ m i ³
4883	kill	A72a_Ewondo	woè	w o ³ e ¹
4884	knee	A72a_Ewondo	abó̱ṅ-me	a ³ b o ⁵ <<̱>> <<ṅ>> m e ³
4885	knife	A72a_Ewondo	oke̤ṅ-a	o ³ k e ³ <<̤>> <<ṅ>> a ³
4886	know	A72a_Ewondo	yem	j e ³ m
4887	leaf	A72a_Ewondo	okyé-a	o ³ k j e ⁵ a ³
4888	leg	A72a_Ewondo	akǒ̱l-me	a ³ k o ¹⁵ <<̱>> l m e ³
4889	liver	A72a_Ewondo	esè̤k-bi	e ³ s e ¹ <<̤>> k b i ³
4890	louse	A72a_Ewondo	nyǐn	n j i ¹⁵ n
4891	man	A72a_Ewondo	fàm	f a ³ m
4892	moon	A72a_Ewondo	ngo̱n	n g o ³ <<̱>> n
4893	mouth	A72a_Ewondo	anyu-me	a ³ n j u ³ m e ³
4894	name	A72a_Ewondo	dzoè	d z o ³ e ¹
4895	navel	A72a_Ewondo	dò̱b	d o ¹ <<̱>> b
4896	neck	A72a_Ewondo	kíṅ	k i ⁵ <<ṅ>>
4897	night	A72a_Ewondo	alù-me	a ³ l u ¹ m e ³
4898	nose	A72a_Ewondo	dzoè-moè	d z o ³ e ¹ m o ³ e ¹
4899	one	A72a_Ewondo	fó̱k	f o ⁵ <<̱>> k
4900	person	A72a_Ewondo	mot-bot	m o ³ t b o ³ t
4901	rain	A72a_Ewondo	mve̤ṅ	m v e ³ <<̤>> <<ṅ>>
4902	road	A72a_Ewondo	zěn	z e ¹⁵ n
4903	root	A72a_Ewondo	nkǎṅ-mi	n k a ¹⁵ <<ṅ>> m i ³
4904	salt	A72a_Ewondo	nkǔ-mi	n k u ⁵ m i ³
4905	sand	A72a_Ewondo	nsé̤le̤k-mi	n s e ⁵ <<̤>> l e ³ <<̤>> k m i ³
4906	see	A72a_Ewondo	yèn	j e ¹ n
4907	send	A72a_Ewondo	lòm	l o ³ m
4908	shame	A72a_Ewondo	osò̱n	o ³ s o ¹ <<̱>> n
4909	sing	A72a_Ewondo	yia	j i ³ a ³
4910	skin	A72a_Ewondo	ekop-bi	e ³ k o ³ p b i ³
4911	sky	A72a_Ewondo	yòp	j o ¹ p
4912	sleep	A72a_Ewondo	oyo̱à-a	o ³ j o ³ <<̱>> a ¹ a ³
4913	smoke	A72a_Ewondo	otsída-a	o ³ ts i ⁵ d a ³ a ³
4914	snake	A72a_Ewondo	nyò	n j o ¹
4915	spear	A72a_Ewondo	akǒ̱n-me	a ³ k o ¹⁵ <<̱>> n m e ³
4916	steal	A72a_Ewondo	dzìp	d z i ¹ p
4917	stone	A72a_Ewondo	akó̱k-me	a ³ k o ⁵ <<̱>> k m e ³
4918	sun	A72a_Ewondo	nló dzóp-mi	n l o ⁵ d z o ⁵ p m i ³
4919	tail	A72a_Ewondo	ngé̤m	n g e ⁵ <<̤>> m
4920	ten	A72a_Ewondo	awôm-me	a ³ w o ⁵¹ m m e ³
4921	three	A72a_Ewondo	là	l a ¹
4922	tongue	A72a_Ewondo	oyèm-a	o ³ j e ³ m a ³
4923	tooth	A72a_Ewondo	asǒṅ-me	a ³ s o ¹⁵ <<ṅ>> m e ³
4924	tree	A72a_Ewondo	elé-bi	e ³ l e ⁵ b i ³
4925	two	A72a_Ewondo	bě̱	b e ¹⁵ <<̱>>
4926	urine	A72a_Ewondo	menyó̱ló̱k	m e ³ n j o ⁵ <<̱>> l o ⁵ <<̱>> k
4927	village	A72a_Ewondo	dzǎl-mǎl	d z a ¹⁵ l m a ¹⁵ l
4928	vomit	A72a_Ewondo	yò	j o ¹
4929	walk	A72a_Ewondo	wulu	w u ³ l u ³
4930	war	A72a_Ewondo	bitá	b i ³ t a ⁵
4931	water	A72a_Ewondo	andím	a ³ n d i ⁵ m
4932	wind	A72a_Ewondo	evúndu-bi	e ³ v u ¹ n d u ³ b i ³
4933	woman	A72a_Ewondo	miníngá	m i ³ n i ⁵ n g a ⁵
4934	dew	A72a_Ewondo	melǒ̱k	m e ³ l o ¹⁵ <<̱>> k
4935	iron	A72a_Ewondo	ekye-bi	e ³ k j e ³ b i ³
4936	animal	A74a_Bulu	tit	t i ³ t
4937	arm	A74a_Bulu	wo	w o ³
4938	ashes	A74a_Bulu	asup	a ³ s u ³ p
4939	bark	A74a_Bulu	ebapele	e ³ b a ³ p e ³ l e ³
4940	bed	A74a_Bulu	énon̂	e ⁵ n o ³ n <<̂>>
4941	belly	A74a_Bulu	abum	a ³ b u ³ m
4942	big	A74a_Bulu	anen	a ³ n e ³ n
4943	bird	A74a_Bulu	ônon	o ⁵¹ n o ³ n
4944	bite	A74a_Bulu	lóp	l o ⁵ p
4945	blood	A74a_Bulu	metchi	m e ³ t c h i ³
4946	bone	A74a_Bulu	eves	e ³ v e ³ s
4947	breast	A74a_Bulu	abé	a ³ b e ⁵
4948	burn	A74a_Bulu	dik	d i ³ k
4949	child	A74a_Bulu	mon	m o ³ n
4950	cloud	A74a_Bulu	nkut	n k u ³ t
4951	come	A74a_Bulu	zu	z u ³
4952	count	A74a_Bulu	lan̂	l a ³ n <<̂>>
4953	die	A74a_Bulu	wu	w u ³
4954	dog	A74a_Bulu	mvu	m v u ³
4955	drink	A74a_Bulu	nyu	n j u ³
4956	ear	A74a_Bulu	alo	a ³ l o ³
4957	eat	A74a_Bulu	di	d i ³
4958	egg	A74a_Bulu	atyi	a ³ t j i ³
4959	elephant	A74a_Bulu	zok	z o ³ k
4960	eye	A74a_Bulu	dis	d i ³ s
4961	face	A74a_Bulu	asu	a ³ s u ³
4962	fall	A74a_Bulu	ku	k u ³
4963	fat, oil	A74a_Bulu	avon̂	a ³ v o ³ n <<̂>>
4964	feather	A74a_Bulu	asaé	a ³ s a ³ e ⁵
4965	fingernail	A74a_Bulu	jaé	j a ³ e ⁵
4966	fire	A74a_Bulu	nduan	n d u ³ a ³ n
4967	fire-wood	A74a_Bulu	nja'a	n j a ³ <<'>> a ³
4968	fish	A74a_Bulu	kos	k o ³ s
4969	five	A74a_Bulu	tan	t a ³ n
4970	fly	A74a_Bulu	yele	j e ³ l e ³
4971	four	A74a_Bulu	nyin	n j i ³ n
4972	give	A74a_Bulu	ve	v e ³
4973	goat	A74a_Bulu	kabat	k a ³ b a ³ t
4974	ground, soil	A74a_Bulu	si	s i ³
4975	hair	A74a_Bulu	ésil	e ⁵ s i ³ l
4976	head	A74a_Bulu	nlô	n l o ⁵¹
4977	hear	A74a_Bulu	wôk	w o ⁵¹ k
4978	heart	A74a_Bulu	nlem	n l e ³ m
4979	horn	A74a_Bulu	nlak	n l a ³ k
4980	house	A74a_Bulu	nda	n d a ³
4981	hunger	A74a_Bulu	zaé	z a ³ e ⁵
4982	kill	A74a_Bulu	wôé	w o ⁵¹ e ⁵
4983	knee	A74a_Bulu	abon̂	a ³ b o ³ n <<̂>>
4984	knife	A74a_Bulu	ôken̂	o ⁵¹ k e ³ n <<̂>>
4985	know	A74a_Bulu	yem	j e ³ m
4986	leaf	A74a_Bulu	kaé	k a ³ e ⁵
4987	leg	A74a_Bulu	abo	a ³ b o ³
4988	liver	A74a_Bulu	osañ	o ³ s a ³ <<ñ>>
4989	louse	A74a_Bulu	nyin	n j i ³ n
4990	man	A74a_Bulu	fam	f a ³ m
4991	moon	A74a_Bulu	ngon	n g o ³ n
4992	mouth	A74a_Bulu	anyu	a ³ n j u ³
4993	name	A74a_Bulu	jôé	j o ⁵¹ e ⁵
4994	neck	A74a_Bulu	tyin̂	t j i ³ n <<̂>>
4995	night	A74a_Bulu	alu	a ³ l u ³
4996	nose	A74a_Bulu	jôé	j o ⁵¹ e ⁵
4997	one	A74a_Bulu	fok	f o ³ k
4998	person	A74a_Bulu	môt	m o ⁵¹ t
4999	rain	A74a_Bulu	mven̂	m v e ³ n <<̂>>
5000	road	A74a_Bulu	zen	z e ³ n
5001	root	A74a_Bulu	nkañ	n k a ³ <<ñ>>
5002	salt	A74a_Bulu	nku	n k u ³
5003	sand	A74a_Bulu	nselek	n s e ³ l e ³ k
5004	see	A74a_Bulu	yen	j e ³ n
5005	send	A74a_Bulu	lôm	l o ⁵¹ m
5006	sing	A74a_Bulu	yia	j i ³ a ³
5007	skin	A74a_Bulu	ékôp	e ⁵ k o ⁵¹ p
5008	sky	A74a_Bulu	yôp	j o ⁵¹ p
5009	sleep	A74a_Bulu	ôyo	o ⁵¹ j o ³
5010	smoke	A74a_Bulu	ôtita	o ⁵¹ t i ³ t a ³
5011	snake	A74a_Bulu	nyo	n j o ³
5012	spear	A74a_Bulu	akon̂	a ³ k o ³ n <<̂>>
5013	steal	A74a_Bulu	wup	w u ³ p
5014	stone	A74a_Bulu	akok	a ³ k o ³ k
5015	sun	A74a_Bulu	jôp	j o ⁵¹ p
5016	tail	A74a_Bulu	njem	n j e ³ m
5017	ten	A74a_Bulu	awôm	a ³ w o ⁵¹ m
5018	three	A74a_Bulu	la	l a ³
5019	tongue	A74a_Bulu	ôyem	o ⁵¹ j e ³ m
5020	tooth	A74a_Bulu	ason̂	a ³ s o ³ n <<̂>>
5021	tree	A74a_Bulu	élé	e ⁵ l e ⁵
5022	two	A74a_Bulu	baé	b a ³ e ⁵
5023	urine	A74a_Bulu	menyôlôk	m e ³ n j o ⁵¹ l o ⁵¹ k
5024	village	A74a_Bulu	jal	j a ³ l
5025	walk	A74a_Bulu	wulu	w u ³ l u ³
5026	war	A74a_Bulu	bita	b i ³ t a ³
5027	water	A74a_Bulu	mendim	m e ³ n d i ³ m
5028	wind	A74a_Bulu	évun̂ulu	e ⁵ v u ³ n <<̂>> u ³ l u ³
5029	woman	A74a_Bulu	minga	m i ³ n g a ³
5030	iron	A74a_Bulu	étyé	e ⁵ t j e ⁵
5031	animal	A75a_Fang_Bitam	tsit	ts i ³ t
5032	arm	A75a_Fang_Bitam	enam	e ³ n a ³ m
5033	ashes	A75a_Fang_Bitam	asup	a ³ s u ³ p
5034	bark	A75a_Fang_Bitam	ebap	e ³ b a ³ p
5035	bed	A75a_Fang_Bitam	enɔŋ	e ³ n ɔ ³ ŋ
5036	belly	A75a_Fang_Bitam	abum	a ³ b u ³ m
5037	big	A75a_Fang_Bitam	nən	n ə ³ n
5038	bird	A75a_Fang_Bitam	onwan	o ³ n w a ³ n
5039	bite	A75a_Fang_Bitam	alop	a ³ l o ³ p
5040	blood	A75a_Fang_Bitam	məki	m ə ³ k i ³
5041	bone	A75a_Fang_Bitam	eves	e ³ v e ³ s
5042	breast	A75a_Fang_Bitam	abɛɲ	a ³ b ɛ ³ ɲ
5043	burn	A75a_Fang_Bitam	adziʔi	a ³ d z i ³ ʔ i ³
5044	child	A75a_Fang_Bitam	mwan	m w a ³ n
5045	cloud	A75a_Fang_Bitam	ŋ̩kut	ŋ k u ³ t
5046	come	A75a_Fang_Bitam	azu	a ³ z u ³
5047	count	A75a_Fang_Bitam	alaŋ	a ³ l a ³ ŋ
5048	die	A75a_Fang_Bitam	awu	a ³ w u ³
5049	dog	A75a_Fang_Bitam	mvu	m v u ³
5050	drink	A75a_Fang_Bitam	aɲu	a ³ ɲ u ³
5051	ear	A75a_Fang_Bitam	alɔ	a ³ l ɔ ³
5052	eat	A75a_Fang_Bitam	adzi	a ³ d z i ³
5053	egg	A75a_Fang_Bitam	aki	a ³ k i ³
5054	elephant	A75a_Fang_Bitam	zɔʔ	z ɔ ³ ʔ
5055	eye	A75a_Fang_Bitam	dzis	d z i ³ s
5056	face	A75a_Fang_Bitam	asu	a ³ s u ³
5057	fall	A75a_Fang_Bitam	aku	a ³ k u ³
5058	fat, oil	A75a_Fang_Bitam	avɔŋ	a ³ v ɔ ³ ŋ
5059	feather	A75a_Fang_Bitam	endəŋ	e ³ n d ə ³ ŋ
5060	fingernail	A75a_Fang_Bitam	dzɛɲ	d z ɛ ³ ɲ
5061	fire	A75a_Fang_Bitam	nduan	n d u ³ a ³ n
5062	fire-wood	A75a_Fang_Bitam	ndzaʔa	n d z a ³ ʔ a ³
5063	fish	A75a_Fang_Bitam	kwas	k w a ³ s
5064	five	A75a_Fang_Bitam	tan	t a ³ n
5065	fly	A75a_Fang_Bitam	ayele	a ³ j e ³ l e ³
5066	four	A75a_Fang_Bitam	ɲiiɲ	ɲ i ³ i ³ ɲ
5067	give	A75a_Fang_Bitam	avə	a ³ v ə ³
5068	goat	A75a_Fang_Bitam	kaban	k a ³ b a ³ n
5069	ground, soil	A75a_Fang_Bitam	si	s i ³
5070	hair	A75a_Fang_Bitam	esii	e ³ s i ³ i ³
5071	head	A75a_Fang_Bitam	n̩lo	n l o ³
5072	hear	A75a_Fang_Bitam	awoʔ	a ³ w o ³ ʔ
5073	heart	A75a_Fang_Bitam	n̩nəm	n n ə ³ m
5074	horn	A75a_Fang_Bitam	n̩laʔ	n l a ³ ʔ
5075	house	A75a_Fang_Bitam	nda	n d a ³
5076	hunger	A75a_Fang_Bitam	zɛɲ	z ɛ ³ ɲ
5077	intestine	A75a_Fang_Bitam	n̩-ya	n j a ³
5078	kill	A75a_Fang_Bitam	awiɲ	a ³ w i ³ ɲ
5079	knee	A75a_Fang_Bitam	abɔŋ	a ³ b ɔ ³ ŋ
5080	knife	A75a_Fang_Bitam	okəŋ	o ³ k ə ³ ŋ
5081	know	A75a_Fang_Bitam	ayəm	a ³ j ə ³ m
5082	leaf	A75a_Fang_Bitam	okyɛɲ	o ³ k j ɛ ³ ɲ
5083	leg	A75a_Fang_Bitam	abɔ	a ³ b ɔ ³
5084	liver	A75a_Fang_Bitam	esəʔ	e ³ s ə ³ ʔ
5085	louse	A75a_Fang_Bitam	ɲin	ɲ i ³ n
5086	man	A75a_Fang_Bitam	fam	f a ³ m
5087	moon	A75a_Fang_Bitam	ŋgwan	ŋ g w a ³ n
5088	mouth	A75a_Fang_Bitam	aɲu	a ³ ɲ u ³
5089	name	A75a_Fang_Bitam	eyola	e ³ j o ³ l a ³
5090	navel	A75a_Fang_Bitam	dɔp	d ɔ ³ p
5091	neck	A75a_Fang_Bitam	kiŋ	k i ³ ŋ
5092	night	A75a_Fang_Bitam	alu	a ³ l u ³
5093	nose	A75a_Fang_Bitam	dʒwiɲ	dʒ w i ³ ɲ
5094	one	A75a_Fang_Bitam	bɔʔɔ	b ɔ ³ ʔ ɔ ³
5095	person	A75a_Fang_Bitam	mbot	m b o ³ t
5096	rain	A75a_Fang_Bitam	mvəŋ	m v ə ³ ŋ
5097	road	A75a_Fang_Bitam	zən	z ə ³ n
5098	root	A75a_Fang_Bitam	ŋ̩kaŋ	ŋ k a ³ ŋ
5099	salt	A75a_Fang_Bitam	ŋ̩ku	ŋ k u ³
5100	sand	A75a_Fang_Bitam	n̩sələʔ	n s ə ³ l ə ³ ʔ
5101	see	A75a_Fang_Bitam	ayen	a ³ j e ³ n
5102	send	A75a_Fang_Bitam	alom	a ³ l o ³ m
5103	shame	A75a_Fang_Bitam	oswan	o ³ s w a ³ n
5104	sing	A75a_Fang_Bitam	ayiɛ	a ³ j i ³ ɛ ³
5105	skin	A75a_Fang_Bitam	ekop	e ³ k o ³ p
5106	sky	A75a_Fang_Bitam	dzop	d z o ³ p
5107	sleep	A75a_Fang_Bitam	oyo	o ³ j o ³
5108	smoke	A75a_Fang_Bitam	otsira	o ³ ts i ³ r a ³
5109	snake	A75a_Fang_Bitam	ɲo	ɲ o ³
5110	spear	A75a_Fang_Bitam	akɔŋ	a ³ k ɔ ³ ŋ
5111	steal	A75a_Fang_Bitam	awup	a ³ w u ³ p
5112	stone	A75a_Fang_Bitam	akɔʔ	a ³ k ɔ ³ ʔ
5113	sun	A75a_Fang_Bitam	n̩lodzop	n l o ³ d z o ³ p
5114	tail	A75a_Fang_Bitam	ŋgyem	ŋ g j e ³ m
5115	ten	A75a_Fang_Bitam	awom	a ³ w o ³ m
5116	three	A75a_Fang_Bitam	laa	l a ³ a ³
5117	tongue	A75a_Fang_Bitam	oyəm	o ³ j ə ³ m
5118	tooth	A75a_Fang_Bitam	asoŋ	a ³ s o ³ ŋ
5119	tree	A75a_Fang_Bitam	ele	e ³ l e ³
5120	two	A75a_Fang_Bitam	bɛɲ	b ɛ ³ ɲ
5121	urine	A75a_Fang_Bitam	məɲɔʔɔ	m ə ³ ɲ ɔ ³ ʔ ɔ ³
5122	village	A75a_Fang_Bitam	dzaa	d z a ³ a ³
